text,span,label,ordinal
"Ini adalah tempat yang tepat untuk menghilangkan rasa lapar kita setelah mengunjungi taman wisata sekitar Bandung Buah Batu, kita bisa mendiskusikan semua pengalaman dan rencana kita disini. Tidak perlu menunggu lama untuk porsi makan, pelayanan cepat, arena bermain anak, dan sederhana saja makanan favorit kita sehari-hari.",rasa,positif,0
"Ini adalah tempat yang tepat untuk menghilangkan rasa lapar kita setelah mengunjungi taman wisata sekitar Bandung Buah Batu, kita bisa mendiskusikan semua pengalaman dan rencana kita disini. Tidak perlu menunggu lama untuk porsi makan, pelayanan cepat, arena bermain anak, dan sederhana saja makanan favorit kita sehari-hari.",pelayanan,positif,0
"Ini adalah tempat yang direkomendasikan untuk membawa keluarga Anda menikmati makanan
& Banyak siswa berkumpul disini karena harga makanannya bagus dan enak walaupun agak ramai, juga anak bisa bermain dan bersosialisasi dengan anak lain.",tempat,positif,0
"Ini adalah tempat yang direkomendasikan untuk membawa keluarga Anda menikmati makanan
& Banyak siswa berkumpul disini karena harga makanannya bagus dan enak walaupun agak ramai, juga anak bisa bermain dan bersosialisasi dengan anak lain.",harga,positif,0
McD dengan segala keakraban rasa dan suasananya di kawasan BuahBatu Bandung. Mereka memiliki ruang luar yang luas bagi mereka yang merokok. Juga terdapat kiddie corner sehingga Anda bisa mengajak si kecil bermain sambil mengunyah ayam goreng terlezat. Favoritku tetap vanilla cone model lama😁 …,rasa,positif,0
Pelayanan kurang sigap lambat,Pelayanan,negatif,0
"McDonald's Buah Batu adalah restoran cepat saji populer yang terletak di kawasan Buah Batu Bandung, Indonesia. Restoran ini terkenal dengan menu burger klasik, kentang goreng, dan hidangan ala Amerika lainnya. Tempat ini juga memiliki drive-thru, …",Tempat,positif,0
"Pemandangannya bagus, Tempatnya enak buat nongkrong bareng teman dan keluarga. Buka 24 jam, tempatnya bersih dan nyaman. menunya lengkap dan harganya juga pas.",Tempatnya,positif,1
"Pemandangannya bagus, Tempatnya enak buat nongkrong bareng teman dan keluarga. Buka 24 jam, tempatnya bersih dan nyaman. menunya lengkap dan harganya juga pas.",harganya,positif,0
"Saya pernah mengunjungi Mc Donald's di kawasan Buah Batu ini beberapa bulan yang lalu ketika saya sedang menginap di Bandung. Saya sangat terkesan dengan lokasinya karena tempat parkirnya luas, restorannya bersih, dan stafnya ramah. Staf …",tempat,positif,0
Tempat yang bagus untuk Hangout dan suasananya sangat menyenangkan. Pelayanan 24 jam sesungguhnya akan Anda dapatkan dengan menu lengkap yang tersedia. dan juga tempat parkir yang bagus,Tempat,positif,1
Tempat yang bagus untuk Hangout dan suasananya sangat menyenangkan. Pelayanan 24 jam sesungguhnya akan Anda dapatkan dengan menu lengkap yang tersedia. dan juga tempat parkir yang bagus,pelayanan,positif,0
Tempat yang bagus untuk Hangout dan suasananya sangat menyenangkan. Pelayanan 24 jam sesungguhnya akan Anda dapatkan dengan menu lengkap yang tersedia. dan juga tempat parkir yang bagus,tempat,positif,1
"Lokasi strategis, tempat parkir luas, pelayanan ramah dan pelayanan konsumen fast respone. tempat yang bagus dan memungkinkan anak-anak bersenang-senang sementara orang tua bersantai.",tempat,positif,1
"Lokasi strategis, tempat parkir luas, pelayanan ramah dan pelayanan konsumen fast respone. tempat yang bagus dan memungkinkan anak-anak bersenang-senang sementara orang tua bersantai.",pelayanan,positif,1
"Tempat yang bagus untuk nongkrong, ruang luas dan banyak pilihan tempat duduk
Favorit saya adalah menu spesial mereka hanya di Tahun Baru Imlek (burger kemakmuran) …",Tempat,positif,1
"Tempat yang bagus untuk nongkrong, ruang luas dan banyak pilihan tempat duduk
Favorit saya adalah menu spesial mereka hanya di Tahun Baru Imlek (burger kemakmuran) …",tempat,positif,1
"Lokasinya strategis. Tempatnya cukup nyaman
Biasanya saya ajak keluarga kesini kalau ke bandung karena suasananya nyaman, mereka suka banget",Tempatnya,positif,0
"Ini adalah tempat yang nyaman untuk makan siang, menghabiskan waktu istirahat dengan tenang menikmati makanan lezat dengan pelayanan yang ramah dan baik. Hal inilah yang wajib didapatkan bagi Anda yang membutuhkan rasa, kenikmatan, dan kenyamanan.",tempat,positif,0
"Ini adalah tempat yang nyaman untuk makan siang, menghabiskan waktu istirahat dengan tenang menikmati makanan lezat dengan pelayanan yang ramah dan baik. Hal inilah yang wajib didapatkan bagi Anda yang membutuhkan rasa, kenikmatan, dan kenyamanan.",pelayanan,positif,0
"Ini adalah tempat yang nyaman untuk makan siang, menghabiskan waktu istirahat dengan tenang menikmati makanan lezat dengan pelayanan yang ramah dan baik. Hal inilah yang wajib didapatkan bagi Anda yang membutuhkan rasa, kenikmatan, dan kenyamanan.",rasa,positif,0
Menjadi salah satu tempat favorit saya ketika ke Bandung. Pelayanannya baik dan sopan sementara makanan seperti yang Anda tahu bahwa McD tidak pernah mengecewakan kami. Akan segera kesana kalau ke bandung lagi :),tempat,positif,0
Menjadi salah satu tempat favorit saya ketika ke Bandung. Pelayanannya baik dan sopan sementara makanan seperti yang Anda tahu bahwa McD tidak pernah mengecewakan kami. Akan segera kesana kalau ke bandung lagi :),Pelayanannya,positif,0
"Area dapur yang menyenangkan meskipun sibuk, namun dari sisi operasional dimana kami bertemu dengan setiap orang yang berasal dari berbagai latar belakang akan memperkaya wawasan Anda tentang pelayanan secara merata.",pelayanan,positif,0
"Pelayanan bagus.. karyawan bekerja sangat cepat, tidak pernah mengalami antrean panjang di sini.. merekomendasikan Anda untuk membeli makanan di sini jika Anda lapar dan saya sedang terburu-buru.. teruskan kerja yang baik",Pelayanan,positif,0
"mc'd sangat istimewa, rasanya enak dan pelayanannya bagus",rasanya,positif,0
"mc'd sangat istimewa, rasanya enak dan pelayanannya bagus",pelayanannya,positif,0
"Tempat luas, pelayanan staf sangat ramah, taman bermain aman untuk usia 3-8 tahun, cocok untuk makan malam keluarga. Ingin kembali lagi! 🥰 …",Tempat,positif,0
"Tempat luas, pelayanan staf sangat ramah, taman bermain aman untuk usia 3-8 tahun, cocok untuk makan malam keluarga. Ingin kembali lagi! 🥰 …",pelayanan,positif,0
Ini adalah tempat yang bagus dan nyaman untuk berkumpul dengan atau tanpa keluarga. Makanannya cocok dengan masyarakat Indonesia. Minuman favorit saya adalah Teh Leci 🤩🤩 …,tempat,positif,0
"Restoran ini akan selalu menjadi tempat favorit saya untuk berkumpul bersama teman dan keluarga. Makanan lezat, suasana luar biasa, dan stafnya juga sangat ramah.",tempat,positif,0
"Menu ayam dan makanannya sangat lengkap, rasanya sangat renyah dan segar. Suasana resto sangat nyaman, bersih, rapi dan pegawainya sangat ramah. Sangat dianjurkan",rasanya,positif,0
"Hari ini saya mengunjungi McDonald's di Bandung dan ini sangat menarik. Pelayanan sangat baik, karyawan ramah, lokasi strategis, menu dan makanannya juga enak. Jika Anda berkunjung ke Bandung jangan lupa berkunjung ke sini.",Pelayanan,positif,0
"Ada banyak varian makanan yang bisa kita pilih, tapi yang paling saya suka adalah burger, nuget ayam, dan muffin. Pelayanannya sangat baik dengan orang-orang yang menyenangkan. Saya akan selalu kembali ke restoran ini untuk makan atau sekedar nongkrong dengan teman-teman",Pelayanannya,positif,0
"Tempatnya bagus terletak di jalan utama, mudah menemukannya. Area parkir juga luas dan dekat dengan kantor bank dan restoran lainnya. Akhir pekan adalah saat yang tepat untuk jalan-jalan.",Tempatnya,positif,0
"Restoran dengan pelayanan yang baik di kota bandung, makanan yang disajikan sesuai dengan harga dan sangat enak. …",pelayanan,positif,0
"Restoran dengan pelayanan yang baik di kota bandung, makanan yang disajikan sesuai dengan harga dan sangat enak. …",harga,positif,0
"bagi yang mencari sarapan, makan siang, dan makan malam yang cepat, enak, dan juga dekat dengan selera lokal Anda harus datang ke tempat ini kawan... makanan yang paling saya sukai untuk sarapan adalah set muffin telur dan kopi panas.. sungguh membuatku bahagia!!",tempat,positif,0
"Ini adalah tempat yang bagus untuk makan dan mereka memiliki staf yang baik untuk melayani pelanggan mereka. Dan yang penting, makanannya sangat enak",tempat,positif,0
"Kami mendapat gigitan pertama kami saat berkendara melalui McDonald's. Saya ingin mencicipi burger rasa lokal mereka tetapi sayangnya, mereka hanya menyajikan sarapan pada waktu itu. Jadi kami akhirnya mendapatkan mcmuffin sosis dan ayam sebagai gantinya.",rasa,netral,0
Semua mcdonalds di indonesia memiliki menu yang sama tetapi restoran ini menawarkan pelayanan yang baik yang tiada duanya di tempat lain. …,pelayanan,positif,0
Semua mcdonalds di indonesia memiliki menu yang sama tetapi restoran ini menawarkan pelayanan yang baik yang tiada duanya di tempat lain. …,tempat,positif,0
"Tempat bagus & nyaman, pelayanan bagus, dan pelayanan cepat.
Kita bisa memarkir sepeda atau mobil kita dengan mudah. andai saja aku bisa sering ke sana 😍 …",Tempat,positif,0
"Tempat bagus & nyaman, pelayanan bagus, dan pelayanan cepat.
Kita bisa memarkir sepeda atau mobil kita dengan mudah. andai saja aku bisa sering ke sana 😍 …",pelayanan,positif,1
"Tempat ini memiliki makanan enak, rasanya enak. Pelayanannya bagus, areanya bersih. Tempat yang bagus untuk berkumpul bersama keluarga atau teman.",Tempat,positif,1
"Tempat ini memiliki makanan enak, rasanya enak. Pelayanannya bagus, areanya bersih. Tempat yang bagus untuk berkumpul bersama keluarga atau teman.",Pelayanannya,positif,0
"Emg betul sih di iklan say yes I'm lovin' it, semua varian makanan McD terutama french fries dan Mc flurry. tempat yang nyaman bersama keluarga, ramah anak, kumpul bersama teman-teman",tempat,positif,0
"Hai semuanya, saya baru saja mencoba pergi dan mengunjungi mcdonald ini, saya bersenang-senang dengan teman-teman saya. Saya mengambil satu burger keju dan rasanya enak. Saya suka suasana di sini dan mereka disajikan dengan sempurna dan baik.",rasanya,positif,0
"Pilihan nomor satu saya kapan saja ketika saya lapar. Tempat keluarga nyaman, akses mudah, pelayanan bagus dengan standar McDonald's. …",Tempat,positif,0
"Pilihan nomor satu saya kapan saja ketika saya lapar. Tempat keluarga nyaman, akses mudah, pelayanan bagus dengan standar McDonald's. …",pelayanan,positif,0
"McDonald's merupakan restoran cepat saji dengan pelayanan terbaik di dunia. Untuk mencapai visi tersebut, McDonald’s selalu menjamin kualitas produknya, memberikan pelayanan yang memuaskan, menawarkan produk makanan yang bersih dan aman serta nilai tambah lainnya. Senyuman pelanggan penting bagi McDonald's.",pelayanan,positif,1
Merek favorit saya sejak saya masih remaja. Tempat ini memiliki suasana yang bagus untuk anak-anak dan tempat parkir yang luas. Fillet ikan masih memenangkan hatiku!,Tempat,positif,1
Saya selalu menikmati makan di sini. Tempatnya nyaman dan nyaman. Makanannya tentu saja enak juga. Saya pasti kembali ke sini!,Tempatnya,positif,0
"Tempatnya bagus, tempat parkirnya besar
Layanan pelanggan ramah
Waktu tunggu terlalu singkat...
Bersih dan rapi...sangat direkomendasikan",Tempatnya,positif,0
"Tempatnya bagus, tempat parkirnya besar
Layanan pelanggan ramah
Waktu tunggu terlalu singkat...
Bersih dan rapi...sangat direkomendasikan",tempat,positif,0
"Tempatnya bagus, tempat parkirnya besar
Layanan pelanggan ramah
Waktu tunggu terlalu singkat...
Bersih dan rapi...sangat direkomendasikan",Layanan,positif,0
"Saya suka suasana dan lokasi di sekitar sini. Pelayanannya juga bagus, walaupun antri walaupun antriannya panjang tapi saya tidak perlu menunggu lama sampai makanan saya datang",Pelayanannya,positif,0
Tempat terbaik dan makanan lezat untuk keluarga dan anak-anak,Tempat,positif,0
Lokasi bagus dengan tempat parkir yang luas. Cabang MCD ini sangat bersih dan nyaman. Tempat yang bagus untuk membawa keluarga atau anak-anak Anda ke sini! Salah satu cabang MCD terbaik,tempat,positif,1
"Secara keseluruhan, McDonald's Bandung Buah Batu adalah tempat bersantap yang dapat diandalkan dan menyenangkan. Dengan stafnya yang ramah, makanannya yang lezat, kebersihannya, dan harganya yang terjangkau, restoran ini merupakan pilihan tepat bagi mereka yang mencari makanan cepat saji dan memuaskan di Bandung.",tempat,positif,0
"Secara keseluruhan, McDonald's Bandung Buah Batu adalah tempat bersantap yang dapat diandalkan dan menyenangkan. Dengan stafnya yang ramah, makanannya yang lezat, kebersihannya, dan harganya yang terjangkau, restoran ini merupakan pilihan tepat bagi mereka yang mencari makanan cepat saji dan memuaskan di Bandung.",harganya,positif,0
McDonald's terkenal dengan makanan cepat sajinya yang lezat dan tentunya menjadi tempat yang nyaman bagi keluarga untuk bersantai dan menghabiskan waktu bersama. Kalau saya lebih suka burgernya yang punya rasa McD yang unik.,tempat,positif,0
McDonald's terkenal dengan makanan cepat sajinya yang lezat dan tentunya menjadi tempat yang nyaman bagi keluarga untuk bersantai dan menghabiskan waktu bersama. Kalau saya lebih suka burgernya yang punya rasa McD yang unik.,rasa,positif,0
"Salah satu makanan cepat saji favorit saya di kota, dengan tempat yang bersih dan rapi, mereka memberikan layanan yang luar biasa dan yang terakhir, makanannya enak, favorit saya adalah burger keju ganda. Kerja bagus!!",tempat,positif,0
"harga terjangkau, menjadikannya pilihan menarik bagi mereka yang memiliki anggaran terbatas, Ke mana pun Anda pergi, Anda dapat mengharapkan rasa dan pengalaman berkualitas tinggi yang sama.Mcdonalds juga memiliki menu Anak-anak yang disebut makanan bahagia. Itu kue dengan makanan plus mainan.",harga,positif,0
"harga terjangkau, menjadikannya pilihan menarik bagi mereka yang memiliki anggaran terbatas, Ke mana pun Anda pergi, Anda dapat mengharapkan rasa dan pengalaman berkualitas tinggi yang sama.Mcdonalds juga memiliki menu Anak-anak yang disebut makanan bahagia. Itu kue dengan makanan plus mainan.",rasa,positif,0
"Staf baik, suasana nyaman, respons cepat, dan ramah anak. Dan yang paling penting, seluruh restoran bersih.. Tempat yang indah",Tempat,positif,0
Makanan disini enak sekali... Dan pemandangan disini sangat bagus.. harganya juga terjangkau..jangan lupa kunjungi resto ini ya :),harganya,positif,0
"Makanan cepat saji favorit saya di dunia!! Tempatnya bersih, makanannya enak, lokasinya strategis. Sempurna untuk berkumpul dengan teman-teman.",Tempatnya,positif,0
"McDonald's secara konsisten menghadirkan cita rasa yang familiar dan harga yang terjangkau, menjadikannya pilihan yang dapat diandalkan untuk hidangan cepat dan memuaskan. Beragam pilihan menunya memastikan selalu ada sesuatu yang dapat dinikmati semua orang.",rasa,positif,0
"McDonald's secara konsisten menghadirkan cita rasa yang familiar dan harga yang terjangkau, menjadikannya pilihan yang dapat diandalkan untuk hidangan cepat dan memuaskan. Beragam pilihan menunya memastikan selalu ada sesuatu yang dapat dinikmati semua orang.",harga,positif,0
Saya suka semuanya di sini. Tempat yang bagus. Rasanya saya ingat dengan baik. Layanan hebat. Saya juga menyukai suasananya.,Tempat,positif,0
Saya suka semuanya di sini. Tempat yang bagus. Rasanya saya ingat dengan baik. Layanan hebat. Saya juga menyukai suasananya.,Rasanya,positif,0
Tempat yang bagus dan nyaman untuk tetap bersantai dan menikmati makanan cepat saji yang lezat di tengah waktu bisnis Anda..sangat disarankan,Tempat,positif,0
Hampir semalaman saya merasa lapar. Pilihan teraman bagi saya saat itu adalah pergi ke restoran ini karena McD adalah tempat resto terkenal. …,tempat,positif,0
"Makan Mc'D disini, tempatnya lumayan besar. Setiap saya kesini selalu ramai. Apalagi di lantai 2 terdapat taman bermain kecil untuk anak-anak. Saat saya datang ke sini, saya mendapat pesan khusus untuk tema Despicable me. Jadi aku pesen …",tempatnya,positif,0
Tempatnya super nyaman untuk makan sehari-hari atau nongkrong bareng teman atau kerja. Ada begitu banyak menu dengan rasa yang enak,Tempatnya,positif,0
